mean,std,max,min,rms,peak_to_peak,max_abs,abs_mean
0.00077508251953125,0.011576757901134984,0.052215,-0.044743,0.011602675398957527,0.09695799999999999,0.052215,0.00872424560546875
0.0008019946289062499,0.012807462412466745,0.060073,-0.057992,0.012832548025686206,0.118065,0.060073,0.00951451318359375
0.000754259765625,0.012559247862743785,0.055076,-0.06193,0.012581876436838625,0.117006,0.06193,0.0094887236328125
0.00073816162109375,0.012526491464839739,0.091795,-0.07621,0.012548221826121763,0.16800500000000002,0.091795,0.009273007324218749
0.0007002739257812499,0.01195868082747678,0.047965,-0.043557,0.011979166527959691,0.09152199999999999,0.047965,0.00906136181640625
0.0007686425781250001,0.013546531380236277,0.085701,-0.064723,0.013568320597945525,0.150424,0.085701,0.010133896484375
0.00076414453125,0.01243021657911559,0.074345,-0.067412,0.012453682229299066,0.141757,0.074345,0.0092271572265625
0.0007020068359375001,0.013572050406309231,0.064991,-0.058377,0.013590193737732424,0.12336799999999999,0.064991,0.010103301757812499
0.0006869853515625,0.012445787152427742,0.053616,-0.046313,0.012464732917988932,0.09992899999999999,0.053616,0.0093467490234375
0.0007219892578125,0.0128176740334514,0.059835,-0.060806,0.012837991903573195,0.120641,0.060806,0.0096085791015625
0.00070973876953125,0.01325012195542419,0.082031,-0.07659,0.013269116811400443,0.158621,0.082031,0.00986968212890625
0.0007464746093750001,0.01294470452839617,0.06318,-0.082226,0.012966209919244786,0.14540599999999998,0.082226,0.009508298828125
0.00068722265625,0.012881952260478398,0.072078,-0.074975,0.012900270114245972,0.147053,0.074975,0.0093546064453125
0.00079480908203125,0.013701255106533564,0.081476,-0.078908,0.013724289160870642,0.16038400000000003,0.081476,0.009943211425781251
0.00082697998046875,0.011723283701763794,0.054902,-0.056629,0.011752415778899959,0.11153099999999999,0.056629,0.008891054199218748
0.0008953637695312501,0.01258378381076573,0.067827,-0.055625,0.01261559714305585,0.123452,0.067827,0.00954448974609375
0.0008212451171875001,0.013414890852352939,0.083534,-0.087321,0.01344000521290996,0.17085499999999998,0.087321,0.009987077148437499
0.00077366943359375,0.01138881727328954,0.063899,-0.058829,0.011415065627356483,0.122728,0.063899,0.00855206689453125
0.0007808417968749999,0.011688098636213444,0.055047,-0.047644,0.011714152280109797,0.102691,0.055047,0.0086747177734375
0.0008419536132812499,0.012208455146686212,0.056854,-0.058329,0.012237453287165856,0.11518300000000001,0.058329,0.009119555175781249
0.0007413037109375001,0.010445895805541073,0.044262,-0.054581,0.01047216646029227,0.098843,0.054581,0.007969906249999999
