mean,std,max,min,rms,peak_to_peak,max_abs,abs_mean
0.00118973095703125,0.008747366241864753,0.048862,-0.044702,0.008827903257253876,0.09356400000000001,0.048862,0.006581851074218751
0.00116176611328125,0.009300381872855626,0.043862,-0.035344,0.009372662561028759,0.079206,0.043862,0.00710187451171875
0.00111625146484375,0.008828554996704265,0.033863,-0.038779,0.008898842658604413,0.072642,0.038779,0.00689024658203125
0.00112994287109375,0.008431516669022128,0.0442,-0.043266,0.00850689392386749,0.087466,0.0442,0.0064178569335937505
0.0011046201171874999,0.008872066671946864,0.041008,-0.042247,0.008940567802705017,0.083255,0.042247,0.0067652744140624995
0.00104490234375,0.01008077686521647,0.045561,-0.061035,0.010134785795183725,0.106596,0.061035,0.0077914833984375
0.00102503125,0.008409933105841365,0.033201,-0.034617,0.00847216996454882,0.067818,0.034617,0.006414376953125
0.0010514423828124999,0.008267809170811909,0.031643,-0.028993,0.008334398572742723,0.060635999999999995,0.031643,0.0064536494140625
0.001014396484375,0.008487614115466936,0.036187,-0.043913,0.008548016939652492,0.0801,0.043913,0.006417919921875
0.00098190673828125,0.008735610399695438,0.045516,-0.03581,0.008790621701446902,0.08132600000000001,0.045516,0.00671049755859375
0.00098357080078125,0.008538427010368683,0.042244,-0.03908,0.008594890769029178,0.081324,0.042244,0.006559830566406249
0.00099002783203125,0.010445576829149214,0.039676,-0.043209,0.010492389165574038,0.082885,0.043209,0.00797738134765625
0.0009591362304687501,0.00960398498317885,0.045837,-0.040277,0.009651759936183796,0.086114,0.045837,0.00726318701171875
0.00098158447265625,0.00908741134685808,0.040115,-0.039253,0.009140270951343009,0.079368,0.040115,0.00686431298828125
0.0009520830078124999,0.008671786538903782,0.048758,-0.037681,0.008723894991921792,0.086439,0.048758,0.0065819921875
0.0008827583007812499,0.008681941263407019,0.037622,-0.033212,0.008726704207136143,0.07083400000000001,0.037622,0.00659551611328125
0.00085851806640625,0.009731698192184916,0.041372,-0.041,0.00976949348605756,0.082372,0.041372,0.00733554833984375
0.00083381396484375,0.007903339142886427,0.03654,-0.03237,0.007947201729882615,0.06891,0.03654,0.00603313232421875
0.00085014306640625,0.00918694086758124,0.045254,-0.043223,0.009226192374852855,0.088477,0.045254,0.00690322998046875
0.0008151181640625,0.009609267283832363,0.069362,-0.052561,0.009643777027364103,0.12192299999999999,0.069362,0.0070530341796875
0.0008137685546874999,0.00849509441566151,0.037252,-0.040507,0.008533981977459384,0.077759,0.040507,0.0064838173828125
0.00083314794921875,0.00829217281084327,0.049175,-0.044955,0.008333922571645107,0.09413,0.049175,0.00618172802734375
0.00080620458984375,0.00896600279727704,0.036678,-0.03791,0.00900217595925923,0.074588,0.03791,0.00684874560546875
0.00075292626953125,0.009050545147165027,0.042875,-0.034528,0.009081809589956325,0.077403,0.042875,0.0069664663085937505
0.0007660771484375,0.008249692348128789,0.038309,-0.034312,0.008285185455747674,0.072621,0.038309,0.006168419921875
0.0007666435546874999,0.009927566921278464,0.044396,-0.041524,0.009957124450181702,0.08592,0.044396,0.0074716337890625
