mean,std,max,min,rms,peak_to_peak,max_abs,abs_mean
0.00068197314453125,0.006513915631646788,0.029145,-0.024279,0.006549517862108189,0.053424,0.029145,0.00493489404296875
0.0006916962890625001,0.005870539359349678,0.025216,-0.035332,0.005911148460830311,0.060548000000000005,0.035332,0.0044066298828125
0.0006911259765624999,0.008461246150576956,0.071282,-0.075345,0.008489425277139365,0.146627,0.075345,0.0058059375
0.0007117075195312501,0.006016184002509633,0.027066,-0.027304,0.006058134823971001,0.05437,0.027304,0.00446173291015625
0.00066959814453125,0.005727492607543829,0.030209,-0.034964,0.0057665009533189975,0.06517300000000001,0.034964,0.00426383349609375
0.00059932421875,0.005904323429778969,0.028619,-0.023847,0.005934662979699621,0.052466,0.028619,0.0044606484375
0.00057447607421875,0.006981234796761493,0.031925,-0.030839,0.007004831336111047,0.062764,0.031925,0.00524059228515625
0.00059820751953125,0.005939766798166711,0.028244,-0.028375,0.005969814222656124,0.056619,0.028375,0.004429285644531249
0.00058840576171875,0.006500859058759952,0.02952,-0.027083,0.006527433633694422,0.056603,0.02952,0.00485826708984375
0.000576814453125,0.006637481880547457,0.026309,-0.025954,0.006662498077142664,0.052263000000000004,0.026309,0.005042944335937501
0.0006248491210937501,0.006076558021275446,0.037851,-0.02672,0.006108599987727024,0.064571,0.037851,0.00454972119140625
0.0006492314453125,0.005942194914219955,0.028775,-0.029323,0.005977556513171922,0.058098,0.029323,0.0043787431640625
0.00071728564453125,0.007803742211957822,0.045502,-0.040848,0.00783663774883993,0.08635000000000001,0.045502,0.00568388720703125
0.0006968588867187499,0.006086819996840279,0.027838,-0.023111,0.006126580610906348,0.050949,0.027838,0.00458638525390625
0.00070327880859375,0.005795248706080886,0.028536,-0.026282,0.005837765723969164,0.054818,0.028536,0.00431503271484375
0.000696205078125,0.007999126271985554,0.061126,-0.072479,0.008029366265526599,0.133605,0.072479,0.0055444677734375
0.00062529833984375,0.007353589230814033,0.037879,-0.037317,0.007380126868107043,0.07519600000000001,0.037879,0.00547044287109375
0.0005988232421874999,0.00575152723926359,0.031264,-0.02558,0.005782616610097457,0.056844,0.031264,0.0043443652343750005
0.00052149169921875,0.006870726304908554,0.03675,-0.033286,0.0068904886292132,0.070036,0.03675,0.00506966162109375
0.0005177412109374999,0.007723614042680658,0.039201,-0.040483,0.007740947606191174,0.079684,0.040483,0.005637659179687499
0.0005133417968750001,0.00594403892669632,0.022831,-0.026693,0.005966164476654998,0.049524,0.026693,0.0045181630859375
0.00054469580078125,0.006417554364113291,0.033163,-0.033761,0.006440628659668114,0.066924,0.033761,0.0046714536132812495
0.0005911196289062501,0.006315189101796608,0.03633,-0.050111,0.00634279400636099,0.086441,0.050111,0.00471805908203125
0.00062091796875,0.006854331221230937,0.041769,-0.036037,0.006882397519342937,0.077806,0.041769,0.0049693173828125005
0.00064041015625,0.006218548427695338,0.025378,-0.024971,0.006251437411973371,0.050349000000000005,0.025378,0.004682729492187501
0.000605548828125,0.006247575307994384,0.028348,-0.027651,0.006276853241259085,0.055999,0.028348,0.0047157509765625005
0.0005452353515625001,0.007481093286349446,0.057381,-0.073,0.007500935831458382,0.130381,0.073,0.0053885244140625
0.0005505888671875,0.006611987829727306,0.026747,-0.031303,0.006634872354547057,0.05805,0.031303,0.0049637138671875
0.0005414506835937499,0.0059907461986068635,0.024586,-0.036556,0.006015164907040098,0.061142,0.036556,0.00451214990234375
0.0005083666992187501,0.00789971906490962,0.052719,-0.052485,0.007916059499862991,0.10520399999999999,0.052719,0.00575152001953125
0.00055985791015625,0.006368010444887571,0.039252,-0.030918,0.0063925736527443875,0.07017000000000001,0.039252,0.00474208154296875
0.000567775390625,0.006594504719125331,0.037826,-0.029672,0.006618901826191836,0.067498,0.037826,0.0048031435546875
0.00055869384765625,0.005998671952268995,0.025072,-0.023347,0.006024633101388636,0.048419000000000004,0.025072,0.004534831542968749
0.0005218603515624999,0.007505316125362817,0.051202,-0.054561,0.00752343727083333,0.105763,0.054561,0.0054540673828125
0.0005418974609374999,0.0062362314355551346,0.030041,-0.02547,0.006259731254293315,0.055511000000000005,0.030041,0.0047098427734374995
0.00049169677734375,0.005777320460428832,0.024956,-0.025916,0.0057982063970972815,0.050872,0.025916,0.00433161474609375
0.000538298828125,0.006906922610951313,0.036604,-0.035033,0.00692786731844882,0.071637,0.036604,0.0051495390625
0.0005473110351562501,0.006717796129776894,0.028247,-0.040951,0.006740054466430462,0.06919800000000001,0.040951,0.0049894497070312495
0.00056719091796875,0.005662551164588067,0.028737,-0.025759,0.005690886682143997,0.054496,0.028737,0.00423118701171875
